"date","rt_raw","rt_loess","incidence_raw","incidence_loess","expected_cases_raw","expected_cases_loess","obs_cases_raw","obs_cases_loess","I_trace_raw","I_trace_loess"
2022-10-01,1.14071681247605,1.1366488923521,5456,5974,64.9444087043318,71.2945057579108,47,52,13161.0576172211,14462.265227533
2022-10-02,1.1466535042035,1.14079602659062,5721,6250,67.5489817415504,74.1917726157646,65,71,13740.7681479466,15085.7969569497
2022-10-03,1.15199266638695,1.14508129481474,6027,6568,70.3719780465777,77.2883454240741,72,79,14352.6513483028,15736.0342164823
2022-10-04,1.15621646240331,1.1494602773589,6524,7089,73.3996071756791,80.5659501497296,71,78,15017.6661582937,16435.8329756155
2022-10-05,1.1593352709052,1.15388855455753,6649,7227,76.6672940144062,84.0612326889868,75,82,15820.9428788324,17277.1064393111
2022-10-06,1.16154250243088,1.15832170674508,6917,7523,80.296356457974,87.9061937036936,91,99,16657.8173270814,18155.3987096009
2022-10-07,1.16326154647735,1.16271531425599,7538,8194,84.2982563055331,92.1258319545418,59,66,17459.8331369692,19005.5015930191
2022-10-08,1.16478434974213,1.16702495742469,7555,8244,88.5196827800698,96.5807558919568,92,100,18357.5261642944,19968.8129710177
2022-10-09,1.16612485221543,1.17120621658563,8048,8800,92.9427402357076,101.277147592538,101,110,19233.0115130577,20926.4867818735
2022-10-10,1.16758446949559,1.17521467207325,8683,9513,97.5531583412181,106.225000603574,80,88,20121.1321925344,21918.0496364918
2022-10-11,1.16960336784244,1.17900590422199,9211,10121,102.287695119778,111.380819019113,103,112,21154.3828948175,23083.7973153881
2022-10-12,1.17277364685569,1.18253549336629,9616,10599,107.311118049488,116.934965084173,100,110,22373.487128063,24466.3951040307
2022-10-13,1.17879867402405,1.18575901984058,10218,11264,112.883760150923,123.170867055771,122,133,23680.4658177779,25959.180736122
2022-10-14,1.18825320283902,1.18863206397931,10763,11832,119.063517008086,130.147701653678,126,137,25049.492186523,27521.3381149701
2022-10-15,1.19972004186342,1.19111020611693,11517,12578,125.756525778921,137.740706443154,139,152,26470.5936727509,29116.5164304602
2022-10-16,1.21117427675992,1.19314902658786,12387,13409,132.893336676069,145.811485588944,124,137,28016.522056,30790.3676999379
2022-10-17,1.21997445306253,1.19470410572655,13078,14031,140.527837375464,154.31238722343,141,155,29775.9446234967,32611.5180508852
2022-10-18,1.2270608106292,1.19597189427107,14270,15142,148.851475593941,163.324112499722,137,151,31695.9465716146,34516.251983366
2022-10-19,1.2349687881077,1.19716958025588,15077,15797,158.014915307774,172.902051753262,161,176,33877.547832408,36608.4572346228
2022-10-20,1.24282148831157,1.19828384995996,16481,17009,168.158632153535,183.122520433664,170,185,36241.2039319051,38796.0951772509
2022-10-21,1.24952401773779,1.19930138966231,17762,18045,179.39012184578,194.041057698368,167,181,38893.9784921879,41170.2478493643
2022-10-22,1.25379122722367,1.20020888564191,19104,19109,191.828638516752,205.713256399848,199,213,41865.7542109936,43745.3940830744
2022-10-23,1.25416560923388,1.20099302417775,20649,20371,205.672131208412,218.266827629736,204,217,45123.0439243545,46484.6332032549
2022-10-24,1.25077999261218,1.20164049154882,21933,21389,221.023991762431,231.750482293706,223,234,48663.8953774704,49403.3816237741
2022-10-25,1.24478014413182,1.20213797403412,23976,23181,237.878284647148,246.151977483443,222,230,52360.1473207765,52410.6862754171
2022-10-26,1.23751024380061,1.20247215791264,25073,24070,256.112577055544,261.414735263594,261,266,56382.2956123681,55717.8592097231
