fips,date,beta_est,beta_est_smooth,beta_covidestim,beta_covidestim_smooth,beta_wt,beta_wt_smooth,region_name,county_name
04013,2021-05-13,0.436263190098157,0.41839112658393474,0.4227636448893206,0.4118021818762603,0.4205654499594374,0.41131139750288326,Phoenix,Maricopa
04013,2021-05-14,0.43545156658994266,0.41735147132019673,0.4222791355710447,0.41127611841430134,0.4199616921049931,0.4108078098589999,Phoenix,Maricopa
04013,2021-05-15,0.4343925748343531,0.41623490901742166,0.4216370329223524,0.4107115075011469,0.41922922392173384,0.4102732386573865,Phoenix,Maricopa
04013,2021-05-16,0.4330687040529084,0.41504716638764455,0.42082545317145753,0.4101124281024815,0.41836670961527017,0.40971198424450733,Phoenix,Maricopa
04013,2021-05-17,0.4314722185215495,0.4137968580677488,0.4198340535022918,0.40948469631100975,0.4173756833105281,0.4091297712114846,Phoenix,Maricopa
04013,2021-05-18,0.42960488210921266,0.4124933206758297,0.4186669833548687,0.40883456250119143,0.4162606772412822,0.4085326802106055,Phoenix,Maricopa
04013,2021-05-19,0.42747335470908815,0.41114589082998304,0.41733751959886933,0.4081682770474861,0.4150279292849201,0.4079267918941571,Phoenix,Maricopa
04013,2021-05-20,0.4250881080131403,0.409763905148304,0.415859129674597,0.4074920903243535,0.413686477633828,0.4073181869144262,Phoenix,Maricopa
04013,2021-05-21,0.4224628613430582,0.40835731312141105,0.4142452823218239,0.4068125878779501,0.4122474347218416,0.406713201301116,Phoenix,Maricopa
04013,2021-05-22,0.41961820037957415,0.4069385157300135,0.4125098201712872,0.4061376959412198,0.41072357299308904,0.4061191925935936,Phoenix,Maricopa
04013,2021-05-23,0.41658153240307233,0.405520526827344,0.4106732125733836,0.4054756759188029,0.4091297623051064,0.4055437737086426,Phoenix,Maricopa
04013,2021-05-24,0.41338383050184374,0.4041163602666346,0.40876110753421,0.40483478921533994,0.40748261810038794,0.4049945575630462,Phoenix,Maricopa
04013,2021-05-25,0.4100585748390055,0.4027390299011179,0.40679891525177825,0.4042232972354719,0.405798977513812,0.4044791570735879,Phoenix,Maricopa
04013,2021-05-26,0.40664091540386144,0.4014018307844917,0.404811611131209,0.4036495568546239,0.4040979053189105,0.4040052309556946,Phoenix,Maricopa
04013,2021-05-27,0.4031660200570644,0.4001191827723173,0.4028236485087214,0.4031223068313623,0.4023973424544998,0.40358062111936865,Phoenix,Maricopa
04013,2021-05-28,0.3996682432006014,0.3989057869206214,0.4008574331085103,0.40265038139503806,0.4007162774379978,0.4032132152732558,Phoenix,Maricopa
