date,New_York,Los_Angeles,Chicago,Houston,Miami,Seattle,Denver,Dallas,Boston,San_Francisco,mean
2021-08-13,28.5,24.6,22.8,26.5,27.4,24.8,22.1,30.2,28.2,15.9,25.1
2021-08-14,27.1,23.9,21.8,26.7,27.3,22.5,23.2,27.3,27.2,15.9,24.29
2021-08-15,23.6,24.2,20.8,26.2,27.9,21.2,24.5,26.8,22.6,16.2,23.4
2021-08-16,23.0,24.3,21.1,26.2,28.8,19.3,24.5,26.5,21.0,18.6,23.330000000000002
2021-08-17,23.8,23.9,22.5,27.3,28.8,16.2,24.0,26.5,22.9,17.1,23.3
2021-08-18,24.5,22.5,23.6,27.6,29.5,18.0,25.2,25.3,24.7,16.9,23.779999999999998
2021-08-19,26.4,22.6,24.3,28.1,28.8,19.2,20.7,26.8,23.5,16.4,23.68
2021-08-20,24.6,21.7,24.9,28.6,28.5,16.9,19.2,29.3,24.1,16.0,23.38
2021-08-21,24.6,20.5,26.0,28.6,29.4,16.9,20.1,29.6,24.9,16.1,23.669999999999998
2021-08-22,23.1,20.8,22.1,27.5,29.4,16.2,22.0,30.0,22.4,15.5,22.9
2021-08-23,24.6,20.7,24.4,27.9,29.7,15.7,22.4,29.7,23.0,15.0,23.31
2021-08-24,26.0,21.3,25.5,28.1,29.9,17.1,23.8,30.1,25.1,15.1,24.2
2021-08-25,26.0,23.0,26.6,27.5,28.0,17.8,21.8,30.3,26.3,14.5,24.180000000000003
2021-08-26,26.8,25.3,25.0,26.7,28.0,16.9,22.3,28.9,27.6,16.3,24.380000000000003
2021-08-27,27.3,24.1,25.9,25.9,29.0,15.9,23.5,28.5,25.7,18.5,24.43
2021-08-28,22.8,22.8,26.5,26.7,29.1,16.6,23.2,28.3,20.0,17.9,23.39
2021-08-29,22.0,22.3,26.0,27.3,27.7,17.2,21.6,26.9,20.6,16.4,22.8
2021-08-30,24.7,21.4,23.2,28.4,27.2,14.2,23.0,28.6,24.3,16.0,23.1
2021-08-31,24.7,20.7,22.7,28.3,27.6,14.2,24.2,30.2,23.8,16.6,23.299999999999997
2021-09-01,21.2,21.6,20.9,26.8,27.7,14.2,23.1,31.1,19.3,15.5,22.14
2021-09-02,19.4,21.3,20.5,27.1,26.7,16.4,21.3,30.8,18.2,15.4,21.71
2021-09-03,18.3,20.9,20.9,27.2,26.5,17.2,20.1,31.0,17.5,14.7,21.43
2021-09-04,19.7,24.0,21.0,27.9,26.0,18.4,20.5,31.0,19.1,14.4,22.2
2021-09-05,21.0,26.9,21.1,28.8,26.3,18.7,21.4,29.4,18.8,15.5,22.79
2021-09-06,22.5,23.4,20.4,27.4,26.2,17.6,23.2,28.9,21.6,15.6,22.68
2021-09-07,20.9,23.5,22.4,26.2,26.6,17.5,22.7,28.2,19.9,17.7,22.559999999999995
2021-09-08,23.3,22.6,19.5,26.3,27.5,19.4,21.5,28.0,22.1,19.1,22.93
2021-09-09,21.0,23.7,18.1,27.0,27.4,18.8,23.9,27.1,21.7,16.7,22.54
2021-09-10,19.4,24.7,19.8,26.5,27.4,17.7,24.2,27.2,19.2,16.3,22.239999999999995
2021-09-11,19.3,25.4,23.4,25.2,27.6,16.6,24.6,26.8,18.1,16.2,22.32
2021-09-12,23.2,23.7,24.2,26.1,27.7,15.3,22.3,26.3,22.1,16.6,22.75
2021-09-13,24.9,21.3,24.3,24.2,26.0,15.3,21.1,26.5,21.5,16.8,22.19
2021-09-14,22.1,19.8,24.9,23.9,26.9,14.8,19.8,25.8,18.8,15.7,21.250000000000007
2021-09-15,24.8,19.1,19.6,24.8,26.7,13.9,21.3,25.5,23.6,14.8,21.410000000000004
2021-09-16,21.5,18.2,20.6,24.7,26.5,13.3,22.4,26.8,19.0,14.8,20.78
2021-09-17,21.8,18.0,24.0,25.7,26.4,13.9,16.7,27.1,18.6,14.9,20.71
2021-09-18,23.2,18.4,20.6,26.0,26.1,14.3,20.8,27.9,20.0,16.2,21.35
2021-09-19,20.3,18.2,23.3,25.7,26.6,13.9,22.9,27.8,17.8,16.9,21.340000000000003
2021-09-20,18.8,21.3,23.1,27.1,26.3,14.1,16.1,31.2,16.3,18.4,21.270000000000003
2021-09-21,20.3,25.1,18.8,27.7,26.6,14.6,12.4,28.0,17.6,19.8,21.09
2021-09-22,22.8,26.8,15.1,23.3,26.3,14.9,15.6,22.3,21.2,16.8,20.509999999999998
2021-09-23,22.9,23.0,13.9,20.1,25.7,15.0,18.4,21.4,22.7,16.7,19.979999999999997
2021-09-24,18.6,20.0,17.5,21.0,25.9,14.4,17.0,23.0,21.6,16.0,19.5
2021-09-25,18.4,19.6,14.8,21.8,25.6,15.9,19.2,24.2,18.4,14.8,19.27
2021-09-26,18.2,18.2,19.0,22.3,26.7,14.2,20.9,25.6,18.2,14.9,19.82
2021-09-27,20.1,18.1,21.9,24.8,26.2,14.4,20.8,25.4,18.5,16.2,20.64
2021-09-28,19.5,18.6,18.6,23.9,26.3,12.9,19.5,26.4,18.2,16.9,20.080000000000002
2021-09-29,15.7,19.2,19.0,24.8,26.0,12.7,15.9,25.3,13.7,16.2,18.85
2021-09-30,15.4,21.9,19.5,24.6,26.5,13.2,10.7,24.9,12.9,16.7,18.630000000000003
2021-10-01,14.3,23.9,21.6,23.4,27.3,12.6,14.4,22.5,12.9,17.4,19.03
2021-10-02,16.8,26.1,20.5,23.4,27.5,11.9,14.4,23.7,15.7,17.6,19.759999999999998
2021-10-03,19.3,26.3,19.7,24.6,27.5,12.3,15.3,23.2,15.8,16.7,20.07
2021-10-04,19.3,25.0,17.6,24.1,27.1,11.7,16.8,22.8,15.0,16.7,19.61
2021-10-05,17.1,22.0,16.9,23.0,27.5,12.0,16.7,22.2,13.7,14.6,18.569999999999997
2021-10-06,17.9,18.9,17.7,22.9,28.2,10.5,18.1,22.3,15.1,14.8,18.640000000000004
2021-10-07,18.7,18.2,19.1,23.0,28.3,10.3,16.9,24.6,16.6,13.9,18.96
2021-10-08,18.7,18.2,18.3,23.2,28.4,9.2,16.3,26.9,15.7,13.7,18.86
2021-10-09,17.5,17.0,19.6,23.4,25.6,10.1,15.6,26.7,15.3,15.4,18.619999999999997
2021-10-10,17.5,18.3,22.2,25.6,24.6,10.2,12.8,26.8,15.7,14.6,18.83
2021-10-11,18.2,17.6,21.4,25.3,25.0,8.5,12.8,21.6,16.2,15.3,18.19
2021-10-12,17.6,16.3,17.3,26.3,25.7,7.3,9.3,23.0,16.4,15.2,17.44
2021-10-13,18.1,15.8,17.0,26.7,25.9,8.5,7.0,23.5,17.6,13.2,17.33
2021-10-14,19.4,17.4,18.6,24.9,26.1,10.3,4.9,22.8,17.8,13.7,17.59
2021-10-15,19.8,20.5,13.9,25.5,26.4,11.7,5.2,21.9,17.9,17.3,18.01
2021-10-16,20.0,21.4,10.6,18.8,25.9,13.9,9.0,15.9,20.4,17.4,17.330000000000002
2021-10-17,13.9,18.2,11.2,16.9,25.3,11.4,10.2,14.8,14.4,13.9,15.020000000000001
2021-10-18,12.0,15.9,12.7,16.9,25.8,10.1,13.0,16.5,11.3,12.5,14.669999999999998
2021-10-19,13.7,14.5,14.4,20.2,26.6,10.1,8.6,20.0,11.3,12.8,15.220000000000002
2021-10-20,18.0,15.6,15.8,23.9,27.0,11.8,7.8,23.1,15.7,15.1,17.38
2021-10-21,17.2,16.9,12.0,24.4,27.7,13.6,9.0,22.0,17.3,17.0,17.71
2021-10-22,17.4,15.6,9.3,23.4,25.1,11.5,11.1,21.1,16.9,14.8,16.619999999999997
2021-10-23,12.9,17.5,8.5,22.7,25.3,10.5,11.1,23.8,11.0,14.3,15.76
2021-10-24,12.1,17.0,8.9,23.8,25.9,11.5,10.3,24.2,9.2,15.4,15.829999999999998
2021-10-25,18.6,14.3,10.1,25.9,25.9,12.0,12.6,23.6,12.1,13.9,16.9
2021-10-26,15.7,13.3,9.7,24.9,26.5,10.3,12.8,25.4,13.9,14.0,16.65
2021-10-27,13.9,17.0,8.9,22.7,25.7,10.1,8.6,20.7,10.3,14.8,15.270000000000001
2021-10-28,11.6,19.8,11.0,19.1,25.8,11.7,8.3,18.2,8.2,16.0,14.969999999999999
2021-10-29,11.7,21.3,12.1,16.5,26.2,9.3,11.7,16.1,8.3,14.5,14.770000000000001
2021-10-30,15.6,16.1,11.3,15.5,24.5,7.7,11.1,14.3,13.5,14.4,14.4
2021-10-31,14.6,15.2,8.4,17.2,23.6,6.9,4.6,17.4,15.1,14.2,13.719999999999999
2021-11-01,11.6,14.9,4.9,18.0,23.6,7.5,3.0,18.2,11.4,15.4,12.85
2021-11-02,9.4,15.4,3.3,19.1,24.0,8.1,2.9,13.7,9.6,15.8,12.129999999999999
2021-11-03,6.9,16.3,2.6,18.0,25.4,9.9,6.1,10.3,6.3,14.6,11.639999999999999
2021-11-04,6.4,17.0,3.0,12.9,24.9,11.2,7.8,9.9,4.8,15.5,11.34
2021-11-05,6.4,17.7,4.3,12.5,23.6,8.8,10.7,9.7,4.4,13.4,11.150000000000002
2021-11-06,6.9,15.3,7.2,12.4,22.0,6.6,10.3,11.2,3.8,13.6,10.93
2021-11-07,7.1,14.8,10.4,13.8,18.2,6.7,12.2,14.3,4.9,12.8,11.52
2021-11-08,10.7,15.5,11.6,15.9,19.3,7.8,5.1,16.6,7.5,12.1,12.209999999999999
2021-11-09,11.9,14.9,10.5,17.9,21.3,8.9,4.9,18.8,10.6,14.6,13.430000000000001
2021-11-10,12.4,15.5,9.7,21.0,23.8,7.8,8.2,18.7,10.4,14.2,14.169999999999998
2021-11-11,10.5,20.5,10.2,20.7,25.0,9.3,6.3,14.7,6.9,14.1,13.820000000000002
2021-11-12,14.9,22.3,3.7,16.6,23.5,12.3,5.4,12.9,12.4,14.4,13.84
2021-11-13,9.1,22.2,2.6,13.2,24.3,9.2,11.4,10.3,8.1,13.9,12.43
2021-11-14,6.1,24.0,1.8,15.9,21.6,13.3,8.7,14.0,6.4,14.0,12.580000000000002
2021-11-15,5.6,20.2,-0.5,19.7,19.9,11.9,13.2,16.4,5.9,13.1,12.540000000000001
2021-11-16,5.2,15.2,4.6,21.2,23.3,6.1,13.2,20.9,4.2,13.8,12.77
2021-11-17,7.7,15.1,11.6,22.3,25.1,3.6,1.2,21.0,3.7,13.0,12.430000000000001
2021-11-18,13.4,14.0,1.2,18.1,24.5,6.4,0.3,12.3,14.2,12.1,11.65
2021-11-19,6.6,14.5,-0.3,12.8,23.5,6.7,6.3,10.2,6.3,13.2,9.98
2021-11-20,4.4,13.8,3.8,17.0,23.9,6.7,4.8,15.4,2.6,13.3,10.569999999999999
2021-11-21,8.6,19.7,4.4,20.4,23.7,4.5,4.1,18.1,7.3,12.9,12.370000000000001
2021-11-22,8.2,19.6,-2.4,16.2,22.5,5.1,6.5,12.3,9.4,12.4,10.98
2021-11-23,2.2,18.1,-0.5,13.4,18.5,6.7,7.9,13.5,0.7,11.9,9.240000000000002
2021-11-24,2.4,15.4,5.6,20.0,19.5,5.5,2.9,18.3,0.1,11.9,10.16
2021-11-25,6.2,18.5,3.8,17.8,21.9,7.2,3.1,12.4,4.0,11.8,10.669999999999998
2021-11-26,5.6,14.7,-4.3,11.3,20.8,9.0,9.8,7.8,4.7,12.4,9.18
2021-11-27,2.2,17.9,0.4,10.5,19.9,9.2,5.9,11.0,0.8,13.3,9.11
2021-11-28,2.2,17.7,-0.8,12.9,19.2,12.7,7.4,12.5,0.6,13.4,9.780000000000001
2021-11-29,2.9,19.7,-0.4,12.5,18.6,11.7,11.1,12.6,0.6,13.3,10.259999999999998
2021-11-30,1.4,17.3,3.2,14.7,19.2,11.1,6.9,15.7,-0.1,12.6,10.2
2021-12-01,4.6,18.1,5.0,17.2,21.6,12.0,10.6,17.4,2.0,13.8,12.23
2021-12-02,10.3,13.4,8.3,17.8,21.0,8.6,10.9,16.6,8.1,12.0,12.7
2021-12-03,5.2,12.3,5.1,20.2,20.6,5.3,7.9,19.6,3.1,11.5,11.080000000000002
2021-12-04,4.5,12.2,1.8,20.5,21.5,4.9,6.8,19.9,0.7,11.8,10.459999999999999
2021-12-05,4.6,12.7,3.4,21.1,24.2,4.2,7.1,19.9,2.7,10.8,11.069999999999999
2021-12-06,12.3,13.7,-1.8,20.0,24.0,4.3,-3.9,12.6,10.6,10.8,10.259999999999998
2021-12-07,3.3,14.2,-7.2,14.9,22.6,7.0,2.7,8.3,2.7,12.0,8.05
2021-12-08,2.7,13.9,-3.1,17.6,23.7,6.9,4.2,10.8,0.1,11.6,8.839999999999998
2021-12-09,1.3,12.9,1.5,22.5,24.1,3.8,4.4,19.7,-0.7,11.5,10.100000000000001
2021-12-10,5.5,11.2,5.2,24.8,24.2,4.9,-1.0,22.0,1.5,9.0,10.73
2021-12-11,12.4,10.3,5.3,16.8,25.2,6.6,-1.6,10.7,9.2,9.4,10.430000000000001
2021-12-12,6.4,11.2,3.1,10.1,24.6,4.1,5.3,7.1,5.6,11.1,8.86
2021-12-13,5.7,10.3,3.9,15.8,25.3,4.1,2.8,12.1,6.2,12.4,9.86
2021-12-14,5.9,11.1,4.7,22.1,24.7,3.4,5.4,18.6,5.1,8.9,10.99
2021-12-15,6.4,6.3,13.6,22.5,23.7,4.0,5.0,22.4,2.0,9.7,11.56
2021-12-16,11.9,8.2,7.0,22.8,24.9,4.5,0.6,20.1,12.1,11.3,12.34
2021-12-17,11.3,11.2,-0.2,22.3,25.0,3.9,-1.3,21.0,10.7,7.8,11.17
2021-12-18,5.6,9.0,1.8,18.7,24.5,4.9,-2.7,12.8,3.5,7.4,8.55
2021-12-19,3.5,11.3,-1.0,11.7,23.8,4.8,1.8,4.8,1.1,7.2,6.899999999999999
2021-12-20,-1.1,11.4,0.2,10.5,23.0,2.9,2.6,6.6,-3.7,9.0,6.14
2021-12-21,1.6,13.3,0.2,9.2,23.0,3.0,4.1,7.9,1.4,7.4,7.109999999999999
2021-12-22,4.2,13.0,-4.4,13.3,18.8,7.4,4.2,10.8,2.7,9.7,7.9700000000000015
2021-12-23,0.1,11.9,1.4,17.8,16.8,5.5,5.3,16.6,-2.8,12.6,8.52
2021-12-24,1.6,12.3,6.8,20.8,19.8,3.5,5.3,19.7,-3.3,10.9,9.74
2021-12-25,5.8,10.9,5.1,21.9,22.5,2.5,2.7,20.7,-0.5,10.2,10.18
2021-12-26,6.2,10.0,1.7,22.1,22.1,-2.3,2.8,19.5,1.5,8.4,9.2
2021-12-27,1.2,8.6,4.1,23.2,22.1,-4.8,-0.4,20.5,-0.9,8.9,8.25
2021-12-28,5.3,8.0,0.6,23.2,23.1,-2.9,-2.8,21.3,3.1,7.3,8.620000000000001
2021-12-29,5.5,7.8,0.9,23.7,24.3,-2.2,-5.5,17.9,2.9,8.2,8.350000000000001
2021-12-30,6.6,10.6,1.4,21.5,24.8,0.1,0.8,15.4,3.9,7.5,9.26
2021-12-31,8.7,11.4,2.6,23.5,23.8,-2.5,-1.8,18.2,5.3,7.6,9.68
2022-01-01,9.7,8.9,1.1,24.3,24.7,-3.3,-12.9,14.8,8.3,6.6,8.22
2022-01-02,9.2,8.4,-5.3,5.6,25.3,1.4,-6.1,-2.0,5.7,6.3,4.85
2022-01-03,-1.5,9.7,-11.3,4.6,23.6,2.2,-4.6,3.2,-4.1,9.7,3.1500000000000004
2022-01-04,-3.0,8.1,-3.5,10.3,21.8,2.9,-2.3,8.0,-5.2,11.7,4.88
2022-01-05,2.2,10.6,-8.0,16.5,23.1,2.8,-7.1,8.7,3.5,11.2,6.35
2022-01-06,1.8,14.0,-13.1,15.7,21.2,5.5,-14.4,2.6,1.3,10.3,4.489999999999999
2022-01-07,-1.9,11.1,-15.8,8.2,22.2,6.6,-1.9,1.7,-2.1,10.6,3.8699999999999997
2022-01-08,-5.8,11.9,-6.4,17.7,23.3,3.5,-2.2,11.9,-7.9,9.1,5.51
2022-01-09,0.8,11.3,-5.3,18.4,22.7,2.4,-10.4,11.6,0.4,8.7,6.06
2022-01-10,-1.7,12.0,-11.7,11.5,21.9,4.6,-5.8,5.7,-2.6,10.0,4.39
2022-01-11,-7.1,12.1,-7.6,9.0,20.1,7.4,-3.6,6.8,-10.7,10.1,3.6499999999999995
2022-01-12,-1.8,13.9,0.7,10.8,20.7,10.4,-0.3,9.3,-3.1,9.9,7.05
2022-01-13,1.1,15.6,-0.1,12.1,20.2,7.7,4.4,11.8,0.6,10.6,8.399999999999999
2022-01-14,1.4,15.4,-1.1,13.9,17.4,5.4,-0.8,14.0,-0.5,9.3,7.4399999999999995
2022-01-15,-8.2,12.9,-5.5,10.1,18.3,4.5,-4.4,4.0,-13.8,11.3,2.9200000000000004
2022-01-16,-6.0,15.6,-6.8,5.4,21.1,4.5,-0.2,3.6,-8.3,10.6,3.9499999999999993
2022-01-17,3.4,14.3,-4.1,8.9,17.9,4.7,-0.7,7.5,4.2,10.3,6.640000000000001
2022-01-18,-1.1,13.7,-1.2,14.6,14.8,7.5,2.4,14.5,-3.5,10.1,7.179999999999998
2022-01-19,2.2,12.9,-4.6,17.6,18.1,6.9,-4.0,13.0,-0.1,9.1,7.109999999999999
2022-01-20,0.4,13.4,-10.8,7.3,22.0,9.1,-5.0,-0.7,-0.3,10.7,4.609999999999999
2022-01-21,-8.1,13.8,-7.9,4.8,21.7,5.7,-1.5,-0.6,-9.2,11.2,2.9899999999999998
2022-01-22,-6.7,14.0,-5.1,4.6,20.4,3.8,-1.9,2.5,-7.3,13.0,3.7299999999999995
2022-01-23,-2.0,13.5,-9.0,8.0,16.2,2.8,0.0,7.4,-3.0,10.6,4.45
2022-01-24,-1.2,13.0,-8.4,10.3,11.3,1.7,0.9,10.1,-3.3,10.2,4.459999999999999
2022-01-25,1.4,13.2,-16.0,11.0,17.2,1.5,-3.4,8.5,0.4,9.0,4.279999999999999
2022-01-26,-5.3,11.9,-19.3,8.0,22.3,2.5,-8.2,4.6,-6.5,9.8,1.98
2022-01-27,-5.0,11.9,-5.7,9.5,21.1,2.3,-6.9,7.5,-7.5,10.0,3.72
2022-01-28,-1.1,13.2,-6.9,10.0,20.3,2.2,-5.4,6.2,-0.9,10.4,4.800000000000001
2022-01-29,-8.9,12.3,-13.4,8.0,13.3,2.0,-2.4,8.7,-8.9,10.2,2.09
2022-01-30,-10.3,12.1,-7.5,11.5,9.9,5.8,-4.4,12.6,-11.6,9.3,2.74
2022-01-31,-10.7,12.0,-4.2,15.3,14.0,3.8,-3.4,13.8,-11.5,9.8,3.8900000000000006
2022-02-01,-6.9,12.4,1.8,16.1,20.1,2.8,-4.0,15.7,-5.7,10.1,6.24
2022-02-02,-1.0,11.3,-4.8,16.6,22.7,2.6,-10.7,8.3,1.2,11.3,5.75
2022-02-03,5.4,11.4,-5.0,5.2,23.7,5.9,-18.9,-3.1,3.9,10.7,3.9200000000000004
2022-02-04,3.6,12.0,-8.2,-0.1,24.0,6.1,-11.9,-3.0,-1.0,10.2,3.17
2022-02-05,-4.3,11.5,-13.5,2.4,23.0,6.5,-5.8,-0.6,-7.5,10.1,2.1799999999999997
2022-02-06,-5.3,13.6,-6.3,5.8,22.3,3.6,-5.1,4.6,-11.4,10.6,3.2400000000000007
2022-02-07,0.2,14.6,-7.0,9.7,22.3,6.8,-4.2,6.3,-3.4,11.4,5.669999999999999
2022-02-08,2.5,15.4,-6.7,8.6,21.4,6.1,-2.4,9.4,2.2,11.2,6.7700000000000005
2022-02-09,0.3,17.9,0.6,10.5,18.4,5.9,-1.1,11.0,-0.7,13.0,7.58
2022-02-10,4.3,20.1,-2.3,11.7,19.0,5.5,1.6,11.6,2.7,14.5,8.870000000000001
2022-02-11,4.8,18.7,1.5,13.1,21.4,5.9,-1.5,16.3,4.1,14.2,9.85
2022-02-12,9.7,19.7,-8.6,10.6,22.3,5.1,-4.6,6.8,8.9,14.5,8.440000000000001
2022-02-13,-0.2,20.5,-10.6,6.8,20.6,4.1,-3.2,7.5,-1.4,12.8,5.69
2022-02-14,-7.0,17.5,-7.5,9.8,16.1,7.0,-1.5,11.9,-8.4,11.1,4.9
2022-02-15,-5.1,12.8,-3.2,14.0,20.4,5.7,0.9,14.8,-10.7,10.8,6.039999999999999
2022-02-16,1.2,10.8,8.2,19.2,22.5,6.5,-2.1,18.1,-1.8,12.2,9.48
2022-02-17,11.5,13.3,-2.0,19.3,24.0,5.7,-6.0,11.0,11.7,12.9,10.14
2022-02-18,6.3,13.3,-8.1,6.9,23.9,6.7,-3.8,3.4,6.3,12.4,6.7299999999999995
2022-02-19,-1.5,16.2,-10.0,9.6,23.0,5.4,-1.4,8.2,-2.6,11.7,5.859999999999999
2022-02-20,-2.4,13.0,0.5,13.3,22.4,4.4,2.5,12.9,-4.0,10.6,7.3199999999999985
2022-02-21,2.9,12.1,2.8,20.9,22.6,3.1,-0.4,19.2,4.2,9.2,9.66
2022-02-22,8.8,11.6,2.9,22.5,23.8,0.9,-15.8,14.0,5.1,8.5,8.23
2022-02-23,12.9,8.8,-6.1,10.9,23.7,-2.0,-16.2,-1.3,12.1,7.6,5.04
2022-02-24,-0.3,7.8,-3.8,7.4,23.9,1.0,-14.1,-1.7,-3.8,7.6,2.4
2022-02-25,1.0,10.3,-4.1,5.1,23.9,0.4,-11.3,-0.6,-2.5,8.5,3.07
2022-02-26,-1.8,11.8,-5.7,5.9,24.1,2.1,-9.7,1.6,-9.0,9.2,2.85
2022-02-27,1.8,13.8,-0.8,8.2,24.2,6.8,-3.2,5.7,-3.5,11.2,6.42
2022-02-28,-1.4,17.5,2.4,8.9,23.0,9.3,4.5,7.4,-9.4,12.0,7.420000000000002
2022-03-01,2.5,17.9,3.3,10.5,21.9,10.6,7.1,12.2,-5.6,10.4,9.080000000000002
2022-03-02,5.4,19.8,2.8,12.5,21.6,8.4,6.8,15.0,1.1,11.3,10.469999999999999
2022-03-03,2.9,15.2,-1.8,16.1,22.5,6.9,6.9,16.8,-1.2,11.1,9.54
2022-03-04,-2.5,13.6,-0.4,18.1,23.7,5.6,6.8,17.8,-8.4,10.8,8.51
2022-03-05,1.5,11.8,10.8,20.8,24.6,5.6,1.3,20.9,-2.9,8.9,10.329999999999998
2022-03-06,12.7,10.3,6.1,22.2,25.0,5.2,-5.0,19.8,10.6,9.5,11.639999999999999
2022-03-07,17.4,12.4,0.1,15.5,24.9,4.2,-5.9,6.4,12.6,11.5,9.91
2022-03-08,4.9,12.2,-2.3,8.7,25.0,5.8,-3.7,3.6,3.6,11.7,6.95
2022-03-09,2.2,13.5,0.1,9.2,25.6,3.8,-8.3,5.6,0.3,11.3,6.33
2022-03-10,2.9,13.8,-4.3,11.8,25.4,2.8,-13.2,10.1,1.4,12.4,6.309999999999999
2022-03-11,4.7,13.9,-4.1,13.0,25.7,5.1,-10.5,3.6,3.6,12.4,6.74
2022-03-12,1.1,16.0,-9.1,6.3,24.9,6.9,1.0,4.5,3.1,10.3,6.5
2022-03-13,-2.0,15.0,1.0,9.4,18.8,7.8,3.8,10.6,-2.3,11.8,7.389999999999999
2022-03-14,5.7,15.8,6.1,17.8,22.2,7.1,4.2,15.0,3.8,10.4,10.81
2022-03-15,9.6,16.6,1.8,16.8,23.5,8.0,5.6,14.6,7.8,13.0,11.73
2022-03-16,9.5,18.4,9.4,15.8,23.5,7.2,4.8,16.6,5.5,11.8,12.249999999999998
2022-03-17,8.4,18.8,9.8,18.1,22.8,6.7,0.2,18.3,8.0,11.1,12.22
2022-03-18,11.7,18.5,3.6,17.6,24.7,8.0,-3.9,13.6,13.7,10.9,11.84
2022-03-19,12.9,15.3,3.0,14.6,25.3,6.9,-0.6,14.4,10.3,11.2,11.330000000000002
2022-03-20,10.9,17.3,6.1,14.5,23.5,5.2,5.4,18.6,10.9,10.8,12.320000000000004
2022-03-21,9.9,16.1,11.8,20.7,23.3,6.5,1.8,17.5,8.3,12.3,12.819999999999999
2022-03-22,8.4,20.7,9.0,18.5,24.2,10.6,0.9,12.2,4.5,14.4,12.34
2022-03-23,4.8,22.3,10.4,13.2,25.8,8.9,2.9,11.5,2.7,12.6,11.510000000000002
2022-03-24,7.3,20.9,5.3,13.9,26.1,7.0,8.6,10.6,5.0,11.2,11.59
2022-03-25,10.1,18.9,4.6,15.8,22.3,8.4,6.7,14.9,8.9,11.1,12.170000000000002
2022-03-26,7.8,15.8,-0.7,18.8,20.6,8.6,10.7,18.3,7.0,11.1,11.8
2022-03-27,3.8,14.8,-3.2,20.5,21.2,9.7,9.3,22.5,4.8,12.4,11.580000000000002
2022-03-28,-2.7,13.7,-3.5,21.5,22.2,8.9,12.2,22.4,-2.5,12.4,10.459999999999999
2022-03-29,-0.7,13.6,0.7,22.6,22.9,8.9,7.3,22.7,-2.1,11.4,10.73
2022-03-30,1.8,13.9,10.6,22.0,25.3,7.9,3.0,17.6,2.8,11.4,11.629999999999999
2022-03-31,13.9,14.5,3.9,16.4,26.0,6.8,7.0,12.8,11.6,12.0,12.489999999999998
2022-04-01,10.5,15.2,0.9,17.5,25.8,7.5,6.9,14.8,11.1,11.8,12.2
2022-04-02,5.8,14.0,1.3,20.9,25.1,8.5,7.0,17.7,5.2,13.3,11.879999999999999
2022-04-03,5.9,14.7,2.4,19.9,23.7,8.0,6.4,20.3,4.6,12.3,11.819999999999999
2022-04-04,7.4,14.1,7.4,21.5,24.0,7.5,9.2,20.8,6.9,12.1,13.09
2022-04-05,6.8,17.5,5.4,24.1,25.6,6.9,8.4,23.1,8.2,13.1,13.910000000000002
2022-04-06,9.0,20.7,9.8,23.3,26.8,6.9,3.2,19.1,6.0,15.5,14.030000000000001
2022-04-07,8.8,24.6,5.1,18.1,27.4,11.2,4.2,15.0,6.8,18.7,13.99
2022-04-08,11.7,25.1,2.3,17.0,24.3,9.4,7.4,13.8,11.7,15.1,13.780000000000001
2022-04-09,9.3,22.7,2.1,18.6,21.6,5.1,13.0,18.1,8.7,13.3,13.25
2022-04-10,7.2,17.8,7.1,21.9,19.6,4.3,7.7,21.8,7.2,13.7,12.829999999999998
2022-04-11,7.8,16.6,11.5,23.2,23.0,6.0,8.4,24.1,9.1,10.6,14.030000000000001
2022-04-12,12.7,15.4,11.1,23.6,24.5,4.6,9.0,23.1,12.7,9.6,14.629999999999999
2022-04-13,13.7,15.0,16.5,23.8,25.2,3.7,0.4,21.3,13.5,9.8,14.290000000000003
2022-04-14,19.9,15.4,5.9,20.4,25.7,3.8,5.0,17.3,9.5,11.8,13.469999999999999
2022-04-15,13.8,15.6,6.6,22.6,23.7,5.3,8.6,21.1,12.7,10.2,14.019999999999996
2022-04-16,13.9,15.4,3.4,25.1,24.5,4.9,5.3,23.1,13.4,11.9,14.090000000000003
2022-04-17,7.2,16.3,1.7,24.5,24.7,6.9,10.4,18.2,6.2,9.7,12.580000000000002
2022-04-18,6.1,16.7,2.5,21.7,24.6,8.1,7.0,16.8,6.0,11.3,12.079999999999998
2022-04-19,8.0,17.6,3.6,19.2,23.9,7.2,13.8,18.3,9.2,12.6,13.34
2022-04-20,8.4,17.3,6.9,23.7,24.1,6.8,13.4,23.9,7.9,12.9,14.530000000000001
2022-04-21,9.6,14.8,13.0,24.5,24.0,7.6,15.3,24.3,9.3,12.7,15.51
2022-04-22,13.3,15.7,10.2,23.9,24.3,8.5,18.2,24.9,12.0,11.6,16.259999999999998
2022-04-23,10.3,16.2,19.8,24.0,24.4,9.3,11.2,24.2,10.2,12.0,16.159999999999997
2022-04-24,10.8,20.1,18.9,24.7,25.3,10.4,7.5,22.7,7.0,12.5,15.99
2022-04-25,10.3,22.1,9.3,22.3,24.8,10.5,7.0,17.7,7.7,12.7,14.439999999999998
2022-04-26,13.0,20.3,5.3,20.8,24.9,8.1,11.3,16.7,10.0,12.6,14.299999999999997
2022-04-27,9.6,17.4,1.7,20.5,24.8,7.5,13.3,18.5,10.3,11.6,13.52
